Gender,Age,Height,Weight,H_Cal_Consump,Veg_Consump,Water_Consump,Alcohol_Consump,Smoking,Meal_Count,Food_Between_Meals,Fam_Hist,H_Cal_Burn,Phys_Act,Time_E_Dev,Transport,Body_Level
Male,26.032416,1.824432,105.131956,yes,3.0,2.110611,Sometimes,no,3.0,Sometimes,yes,no,1.890907,1.58483,Public_Transportation,Body Level 4
Male,26.844812,1.69151,102.59518,yes,2.680375,1.366238,no,no,1.089048,Sometimes,yes,no,0.181324,1.041677,Public_Transportation,Body Level 4
Female,21.344018,1.746516,144.302261,yes,3.0,2.36651,Sometimes,no,3.0,Sometimes,yes,no,1.247505,0.723366,Public_Transportation,Body Level 4
Male,18.0,1.74,64.0,no,3.0,2.0,no,no,3.0,Sometimes,no,yes,0.0,1.0,Public_Transportation,Body Level 2
Female,21.022206,1.73995,135.693381,yes,3.0,1.663213,Sometimes,no,3.0,Sometimes,yes,no,1.094035,0.786665,Public_Transportation,Body Level 4
Female,26.0,1.63302,111.863186,yes,3.0,2.584305,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.232108,Public_Transportation,Body Level 4
Male,28.712995,1.665585,98.66176,yes,2.95801,1.0,no,no,2.834253,Sometimes,yes,no,1.999886,0.0,Public_Transportation,Body Level 4
Male,38.297259,1.789109,100.066268,yes,2.014194,2.184707,Frequently,no,2.050121,Sometimes,yes,no,2.000561,0.853891,Automobile,Body Level 4
Male,31.484494,1.707613,82.586893,yes,2.795086,1.367876,no,no,3.250467,Sometimes,yes,no,0.022958,0.0,Automobile,Body Level 3
Male,22.869778,1.795311,89.868784,yes,1.57223,2.0,Sometimes,no,1.888067,Sometimes,yes,no,0.0,0.552498,Public_Transportation,Body Level 3
Female,35.483601,1.647514,73.91692,no,3.0,1.62244,Sometimes,no,2.725012,Sometimes,yes,no,0.902661,0.0,Automobile,Body Level 3
Female,25.986368,1.668951,112.249699,yes,3.0,2.930137,Sometimes,no,3.0,Sometimes,yes,no,0.043101,0.138629,Public_Transportation,Body Level 4
Female,20.0,1.5,44.0,yes,2.0,1.0,Sometimes,no,3.0,Sometimes,no,no,0.0,0.0,Automobile,Body Level 2
Male,21.0,1.62,70.0,yes,2.0,3.0,Sometimes,no,1.0,no,no,no,1.0,0.0,Public_Transportation,Body Level 3
Female,34.389679,1.691322,77.561602,yes,3.0,2.0,no,no,1.802305,Sometimes,yes,no,0.390877,0.0,Automobile,Body Level 3
Male,26.047077,1.74595,80.018571,yes,1.993101,2.364498,Sometimes,no,3.171082,Sometimes,yes,no,1.224743,0.022245,Public_Transportation,Body Level 3
Female,25.951979,1.661712,112.098616,yes,3.0,2.961899,Sometimes,no,3.0,Sometimes,yes,no,0.259424,0.080128,Public_Transportation,Body Level 4
Male,21.701643,1.896073,90.52446,yes,2.427689,2.876096,Sometimes,no,3.715306,Sometimes,yes,no,1.815768,0.426465,Public_Transportation,Body Level 3
Female,25.962949,1.623812,109.996742,yes,3.0,2.395387,Sometimes,no,3.0,Sometimes,yes,no,0.000272,0.461532,Public_Transportation,Body Level 4
Male,22.988004,1.80827,91.363293,yes,1.963965,1.85537,Sometimes,no,1.836226,Sometimes,yes,no,0.0,1.667745,Public_Transportation,Body Level 3
Female,21.030909,1.71818,133.466763,yes,3.0,1.517215,Sometimes,no,3.0,Sometimes,yes,no,1.486289,0.937492,Public_Transportation,Body Level 4
Female,41.318302,1.544937,77.053948,yes,2.0,2.090413,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Female,24.693108,1.667383,112.982549,yes,3.0,2.887909,Sometimes,no,3.0,Sometimes,yes,no,0.312923,0.210997,Public_Transportation,Body Level 4
Male,20.0,1.66,60.0,yes,2.0,3.0,no,no,4.0,Frequently,no,no,0.0,0.0,Public_Transportation,Body Level 2
Female,19.911246,1.530248,68.85097,no,2.258795,1.172186,no,no,3.53009,Sometimes,yes,no,0.678943,1.0,Public_Transportation,Body Level 3
Female,19.269079,1.58092,44.753943,no,3.0,1.246822,Sometimes,no,2.975362,Frequently,no,yes,0.979701,0.0,Public_Transportation,Body Level 1
Female,22.926352,1.715597,50.0,yes,2.449267,1.266018,no,no,3.647154,Frequently,yes,no,0.866045,0.097234,Public_Transportation,Body Level 1
Male,20.0,1.65,58.0,yes,2.0,2.0,Sometimes,no,3.0,Sometimes,no,no,3.0,1.0,Public_Transportation,Body Level 2
Male,24.186273,1.794827,120.919703,yes,2.611847,2.364849,Sometimes,no,2.749334,Sometimes,yes,no,1.141708,0.063005,Public_Transportation,Body Level 4
Female,26.0,1.621167,104.947703,yes,3.0,2.57721,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.402075,Public_Transportation,Body Level 4
Female,20.0,1.58,53.0,yes,2.0,2.0,no,no,4.0,Frequently,yes,no,1.0,1.0,Public_Transportation,Body Level 2
Male,27.349745,1.835271,97.58826,yes,2.923433,1.944095,Sometimes,no,1.338033,Sometimes,yes,no,1.931829,1.0,Public_Transportation,Body Level 3
Female,40.821515,1.553026,77.74518,yes,2.0,1.406115,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Female,22.377998,1.699568,54.98774,yes,3.0,2.0,no,no,3.0,Frequently,yes,no,0.139808,0.875464,Public_Transportation,Body Level 1
Female,19.374207,1.632605,82.0,yes,2.805512,1.001307,Sometimes,no,2.880817,Sometimes,yes,no,0.0,1.376597,Public_Transportation,Body Level 4
Female,18.306615,1.7456,133.03441,yes,3.0,2.984323,Sometimes,no,3.0,Sometimes,yes,no,1.586525,0.62535,Public_Transportation,Body Level 4
Female,20.979254,1.75655,78.721696,yes,2.0,2.813234,Frequently,no,3.0,Sometimes,yes,no,0.228753,2.0,Public_Transportation,Body Level 3
Female,18.0,1.54,71.0,no,3.0,2.0,no,no,4.0,Frequently,no,no,1.0,1.0,Public_Transportation,Body Level 3
Male,24.825398,1.796332,120.901591,yes,2.195964,2.514872,Sometimes,no,3.0,Sometimes,yes,no,1.664722,0.127673,Public_Transportation,Body Level 4
Male,21.18354,1.72,80.555875,yes,2.0,2.0,no,no,2.468421,Sometimes,yes,no,2.0,1.0,Public_Transportation,Body Level 3
Female,23.647935,1.681394,114.479459,yes,3.0,2.435978,Sometimes,no,3.0,Sometimes,yes,no,0.232742,0.692608,Public_Transportation,Body Level 4
Male,23.0,1.8,77.0,no,2.0,2.0,Frequently,no,3.0,Sometimes,yes,no,2.0,1.0,Public_Transportation,Body Level 2
Male,29.0,1.66671,89.048151,yes,1.897796,1.193039,Sometimes,no,3.0,Sometimes,yes,no,0.011519,0.0,Automobile,Body Level 4
Female,34.231083,1.654067,79.697278,yes,2.086898,2.088929,no,no,1.818026,Sometimes,yes,no,0.305422,1.040787,Automobile,Body Level 3
Female,20.0,1.62,52.0,yes,3.0,1.0,no,no,3.0,Frequently,no,no,3.0,1.0,Automobile,Body Level 2
Female,24.475242,1.694726,112.776612,yes,3.0,2.724099,Sometimes,no,3.0,Sometimes,yes,no,0.336795,0.153462,Public_Transportation,Body Level 4
Male,22.906342,1.755902,120.021161,yes,2.971574,1.962646,Sometimes,no,2.80742,Sometimes,yes,no,1.583832,0.504816,Public_Transportation,Body Level 4
Male,23.0,1.7,75.0,yes,3.0,3.0,Sometimes,no,3.0,Sometimes,no,no,1.0,2.0,Public_Transportation,Body Level 3
Female,37.974483,1.560215,80.0,yes,2.569075,1.567366,Sometimes,no,2.463113,Sometimes,yes,no,0.359134,0.0,Automobile,Body Level 4
Male,23.807181,1.729177,82.52724,yes,2.742796,1.99467,Sometimes,no,2.937607,Sometimes,yes,no,1.0,0.023564,Public_Transportation,Body Level 3
Female,26.0,1.610225,104.936381,yes,3.0,1.322004,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.539876,Public_Transportation,Body Level 4
Female,25.0,1.57,55.0,yes,2.0,2.0,Sometimes,no,1.0,Sometimes,no,no,2.0,0.0,Public_Transportation,Body Level 2
Female,18.0,1.649439,84.897738,yes,2.0,1.039313,no,no,3.0,Sometimes,yes,no,1.0,0.0,Public_Transportation,Body Level 4
Male,25.0,1.78,98.0,no,2.0,3.0,no,no,3.0,Sometimes,yes,no,3.0,2.0,Public_Transportation,Body Level 4
Female,16.941489,1.551288,54.93242,yes,1.75375,2.0,Sometimes,no,1.296156,Sometimes,no,yes,0.110174,1.944675,Public_Transportation,Body Level 3
Male,33.749594,1.701387,107.025415,yes,2.561638,1.0,no,no,2.87747,Sometimes,yes,no,1.980401,0.0,Automobile,Body Level 4
Male,20.0,1.87,75.0,yes,2.0,1.0,Sometimes,no,3.0,Frequently,no,no,1.0,1.0,Public_Transportation,Body Level 2
Female,32.0,1.57,57.0,yes,3.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 2
Female,21.289104,1.708291,130.986338,yes,3.0,1.205548,Sometimes,no,3.0,Sometimes,yes,no,1.723934,0.952352,Public_Transportation,Body Level 4
Female,26.0,1.637725,111.208963,yes,3.0,2.70914,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.110518,Public_Transportation,Body Level 4
Female,18.019572,1.701378,50.088468,yes,1.601236,1.055019,Sometimes,no,3.433908,Sometimes,no,no,0.819269,1.030848,Public_Transportation,Body Level 1
Female,19.21164,1.567981,41.934368,yes,2.070964,1.676975,Sometimes,no,1.0,Sometimes,no,no,0.0,1.718513,Public_Transportation,Body Level 1
Male,22.0,1.64,53.0,no,2.0,2.0,Sometimes,no,3.0,Sometimes,no,no,3.0,0.0,Public_Transportation,Body Level 2
Female,21.0,1.67,75.0,yes,2.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,1.0,0.0,Public_Transportation,Body Level 3
Male,30.361365,1.75853,111.635463,yes,1.263216,1.981782,Sometimes,no,3.219347,Sometimes,yes,no,0.482625,0.0,Automobile,Body Level 4
Female,25.982261,1.629225,104.838425,yes,3.0,2.556068,Sometimes,no,3.0,Sometimes,yes,no,0.01682,0.58284,Public_Transportation,Body Level 4
Female,22.991668,1.740295,54.166453,yes,3.0,2.025279,no,no,3.0,Frequently,yes,no,2.0,0.152985,Public_Transportation,Body Level 1
Female,21.0,1.754497,77.956921,yes,2.446872,1.81031,Sometimes,no,2.372311,Sometimes,yes,no,0.094893,1.650778,Public_Transportation,Body Level 3
Male,34.0,1.69,84.0,no,2.0,3.0,no,no,3.0,Sometimes,yes,no,2.0,0.0,Automobile,Body Level 3
Female,23.664709,1.738836,133.472641,yes,3.0,2.863513,Sometimes,no,3.0,Sometimes,yes,no,1.026452,0.714137,Public_Transportation,Body Level 4
Female,18.0,1.670058,86.242679,yes,2.609123,1.955053,no,no,3.0,Sometimes,yes,no,1.186013,0.0,Public_Transportation,Body Level 4
Female,19.084967,1.768435,49.597765,yes,3.0,1.191401,Sometimes,no,3.725797,Sometimes,no,no,2.0,1.0,Public_Transportation,Body Level 1
Male,37.186795,1.704877,107.94747,yes,2.549782,1.0,no,no,3.985442,Sometimes,yes,no,1.976582,0.0,Public_Transportation,Body Level 4
Female,19.783234,1.747962,133.936535,yes,3.0,2.84174,Sometimes,no,3.0,Sometimes,yes,no,1.429256,0.775378,Public_Transportation,Body Level 4
Male,22.0,1.65,56.0,no,3.0,3.0,Sometimes,no,3.0,Sometimes,no,no,2.0,0.0,Public_Transportation,Body Level 2
Female,21.106056,1.722884,92.949254,yes,1.164062,1.157395,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.320851,Public_Transportation,Body Level 4
Male,22.717249,1.708071,75.0,yes,2.714447,3.0,Sometimes,no,3.0,Sometimes,yes,no,1.096818,1.89388,Public_Transportation,Body Level 3
Male,19.0,1.8,80.0,yes,2.0,2.0,Sometimes,no,1.0,Sometimes,no,no,2.0,1.0,Public_Transportation,Body Level 2
Female,21.0,1.55,49.0,yes,2.0,3.0,Sometimes,no,3.0,Sometimes,yes,no,3.0,1.0,Public_Transportation,Body Level 2
Male,23.411141,1.755142,119.192922,yes,2.007845,1.968796,Sometimes,no,2.954446,Sometimes,yes,no,1.587406,0.838947,Public_Transportation,Body Level 4
Male,19.179932,1.637537,70.0,yes,2.0,2.118716,no,no,1.030416,Sometimes,yes,no,0.529259,0.0,Public_Transportation,Body Level 3
Male,33.0,1.75,85.0,no,2.0,2.0,Sometimes,no,3.0,Sometimes,no,yes,1.0,0.0,Public_Transportation,Body Level 3
Male,22.352025,1.754711,105.000706,yes,2.871137,2.627569,Sometimes,no,3.0,Sometimes,yes,no,1.0,0.0,Public_Transportation,Body Level 4
Male,25.100513,1.830596,118.424156,yes,1.455602,2.363307,Sometimes,no,3.0,Sometimes,yes,no,1.144683,0.101026,Public_Transportation,Body Level 4
Female,23.365041,1.744319,133.45249,yes,3.0,2.839069,Sometimes,no,3.0,Sometimes,yes,no,1.231031,0.792496,Public_Transportation,Body Level 4
Female,18.052394,1.725233,75.970712,yes,2.927409,2.209991,Frequently,no,3.0,Sometimes,yes,no,1.0,0.797215,Public_Transportation,Body Level 3
Male,23.252906,1.775815,97.813023,yes,2.0,3.0,no,no,3.0,Sometimes,yes,no,3.0,2.0,Public_Transportation,Body Level 4
Female,19.007177,1.690727,49.895716,yes,1.212908,1.029703,Sometimes,no,3.207071,Sometimes,no,no,2.0,1.0,Public_Transportation,Body Level 1
Male,25.136116,1.76414,113.089716,yes,1.168856,2.013205,Sometimes,no,3.0,Sometimes,yes,no,1.246223,0.00159,Public_Transportation,Body Level 4
Male,33.0,1.85,93.0,yes,2.0,1.0,Sometimes,no,3.0,Sometimes,yes,no,1.0,1.0,Walking,Body Level 3
Male,17.0,1.75,70.0,no,2.0,1.0,Sometimes,no,3.0,Sometimes,yes,no,3.0,2.0,Walking,Body Level 2
Male,18.470562,1.856406,58.673963,yes,2.34222,2.311791,no,no,3.937099,Sometimes,yes,no,2.013377,1.128355,Automobile,Body Level 1
Female,42.586285,1.571417,81.918809,yes,2.522183,1.872673,no,no,1.326982,Sometimes,yes,no,1.048507,0.0,Automobile,Body Level 4
Female,26.0,1.583889,110.545378,yes,3.0,2.578292,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.492394,Public_Transportation,Body Level 4
Male,24.001889,1.614075,100.245302,yes,2.880483,1.006378,no,no,1.703299,Sometimes,yes,no,1.076729,1.058007,Public_Transportation,Body Level 4
Female,19.091346,1.603923,45.0,no,3.0,1.28246,Sometimes,no,3.0,Frequently,no,yes,1.60195,0.0,Public_Transportation,Body Level 1
Male,23.0,1.76,90.0,yes,3.0,1.0,no,no,3.0,Sometimes,no,no,0.0,0.0,Public_Transportation,Body Level 3
Female,18.0,1.62,55.0,yes,2.0,1.0,no,no,3.0,Frequently,yes,no,1.0,1.0,Public_Transportation,Body Level 2
Female,23.0,1.710129,50.079991,yes,2.0,2.685842,no,no,3.0,Frequently,yes,no,0.373186,2.0,Public_Transportation,Body Level 1
Male,23.384374,1.725587,82.480214,yes,2.712747,1.526313,Sometimes,no,2.853676,Sometimes,yes,no,1.0,0.173665,Public_Transportation,Body Level 3
Female,23.099906,1.571812,78.997166,yes,2.0,2.0,no,no,1.0,Sometimes,yes,no,0.402614,0.0,Public_Transportation,Body Level 4
Female,23.0,1.681314,80.037202,yes,2.0,1.964435,no,no,2.9796,Sometimes,yes,no,0.189957,1.73216,Public_Transportation,Body Level 3
Male,30.0,1.76,112.0,yes,1.0,2.0,Frequently,yes,3.0,no,yes,yes,0.0,0.0,Automobile,Body Level 4
Male,21.682636,1.818641,105.496975,yes,2.078082,2.895614,Sometimes,no,3.0,Sometimes,yes,no,0.06275,0.261793,Public_Transportation,Body Level 4
Female,18.0,1.456346,55.523481,yes,2.0,1.040342,Sometimes,no,3.0,Sometimes,no,yes,0.497373,1.783319,Public_Transportation,Body Level 3
Male,30.315784,1.701566,103.743534,yes,2.57649,1.38107,no,no,2.187145,Sometimes,yes,no,1.928275,0.413663,Public_Transportation,Body Level 4
Female,23.728707,1.663509,80.0,yes,2.0,2.13755,no,no,3.0,Sometimes,yes,no,0.0,0.124977,Public_Transportation,Body Level 3
Female,38.542937,1.517248,79.843221,yes,2.0,1.095134,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Male,23.0,1.65,66.0,no,3.0,2.0,no,no,3.0,Sometimes,no,no,3.0,0.0,Public_Transportation,Body Level 2
Female,21.0,1.52,56.0,no,3.0,3.0,Sometimes,yes,3.0,Sometimes,yes,yes,3.0,0.0,Public_Transportation,Body Level 2
Female,20.392665,1.525234,65.220249,no,2.451009,2.0,no,no,3.0,Sometimes,yes,no,2.177243,1.323877,Public_Transportation,Body Level 3
Male,19.0,1.69,60.0,yes,2.0,1.0,Sometimes,no,3.0,Always,no,no,1.0,1.0,Public_Transportation,Body Level 2
Male,26.69858,1.816298,86.963765,yes,2.341133,2.0,no,no,1.578521,Sometimes,no,no,2.0,0.554072,Automobile,Body Level 3
Male,23.360307,1.610647,100.642257,yes,2.997524,1.238057,no,no,1.154318,Sometimes,yes,no,1.1293,1.665621,Public_Transportation,Body Level 4
Female,23.586058,1.700499,81.108599,yes,2.042762,1.522426,Sometimes,no,2.9774,Sometimes,yes,no,0.501417,1.029135,Public_Transportation,Body Level 3
Female,21.67315,1.5,63.65233,no,2.0,2.0,no,no,1.474836,Sometimes,yes,no,0.274838,0.613902,Public_Transportation,Body Level 3
Female,45.821267,1.687326,80.413997,yes,2.076689,1.026729,no,no,3.0,Sometimes,yes,no,0.647798,0.0,Automobile,Body Level 3
Female,25.982113,1.627818,105.428628,yes,3.0,1.48075,Sometimes,no,3.0,Sometimes,yes,no,0.098043,0.663492,Public_Transportation,Body Level 4
Female,21.938831,1.611239,67.939653,yes,1.906194,2.597746,Sometimes,no,3.987707,Sometimes,yes,no,1.922234,1.376124,Public_Transportation,Body Level 3
Male,30.575349,1.825449,124.95278,yes,2.01695,1.83412,Sometimes,no,3.0,Sometimes,yes,no,0.797209,0.185499,Public_Transportation,Body Level 4
Male,38.748307,1.782067,103.586342,yes,2.845961,2.642273,Frequently,no,1.92822,Sometimes,yes,no,2.999918,1.0,Automobile,Body Level 4
Female,22.0,1.6,55.0,no,3.0,3.0,no,no,4.0,Always,no,no,2.0,0.0,Public_Transportation,Body Level 2
Male,21.180346,1.773766,89.28282,yes,2.010684,2.0,Sometimes,no,1.322087,Sometimes,yes,no,0.540397,0.973834,Public_Transportation,Body Level 3
Male,19.241058,1.856811,88.633616,yes,2.047069,1.641022,Sometimes,no,3.829101,Sometimes,yes,no,1.554817,0.248218,Public_Transportation,Body Level 3
Male,39.656559,1.789992,98.021766,yes,2.043359,2.785804,Sometimes,no,2.209314,Sometimes,yes,no,1.259613,0.669616,Automobile,Body Level 4
Male,18.0,1.78,108.0,no,2.0,3.0,no,no,3.0,Sometimes,yes,no,1.0,0.0,Public_Transportation,Body Level 4
Male,23.0,1.882779,64.106108,yes,3.0,2.843777,Sometimes,no,3.0,Sometimes,yes,no,1.488843,0.009254,Automobile,Body Level 1
Male,22.969366,1.701634,95.0,yes,2.0,2.133469,no,no,3.0,Sometimes,yes,no,1.030199,1.082838,Public_Transportation,Body Level 4
Male,23.170309,1.707557,75.306702,yes,2.303367,1.277636,Sometimes,no,3.042774,Sometimes,yes,no,0.944982,0.366126,Public_Transportation,Body Level 3
Female,18.0,1.683,90.924208,yes,2.387426,1.77962,Sometimes,no,3.0,Sometimes,yes,no,0.743005,0.920162,Public_Transportation,Body Level 4
Male,27.0,1.83,71.0,yes,2.0,2.0,no,no,3.0,Sometimes,yes,no,3.0,2.0,Automobile,Body Level 2
Female,26.0,1.622418,110.676343,yes,3.0,2.691584,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.425473,Public_Transportation,Body Level 4
Female,19.0,1.76,80.0,yes,2.0,3.0,no,no,1.0,Sometimes,yes,no,3.0,1.0,Public_Transportation,Body Level 3
Male,20.0,1.81748,85.0,yes,2.95118,3.0,Sometimes,no,3.0,Sometimes,yes,no,2.433918,0.561602,Public_Transportation,Body Level 3
Male,38.825189,1.780846,85.687751,yes,2.901924,2.76382,Sometimes,no,1.124977,Sometimes,yes,no,0.8554,0.999183,Automobile,Body Level 3
Male,25.124595,1.77151,113.207124,yes,1.457758,2.020249,Sometimes,no,3.0,Sometimes,yes,no,1.556709,0.00133,Public_Transportation,Body Level 4
Female,22.209706,1.593847,44.050251,no,3.0,2.702783,no,no,2.99321,Frequently,no,no,1.967234,0.0,Public_Transportation,Body Level 1
Male,20.0,1.8,114.0,yes,2.0,2.0,no,no,3.0,Frequently,yes,no,0.0,1.0,Public_Transportation,Body Level 4
Female,21.008297,1.723587,131.929712,yes,3.0,1.683448,Sometimes,no,3.0,Sometimes,yes,no,1.645532,0.858059,Public_Transportation,Body Level 4
Female,25.498965,1.68395,104.846817,yes,3.0,1.241378,Sometimes,no,3.0,Sometimes,yes,no,0.259427,0.852362,Public_Transportation,Body Level 4
Male,21.963787,1.849601,122.333425,yes,3.0,1.340117,Sometimes,no,2.218285,Sometimes,yes,no,0.428259,0.0,Public_Transportation,Body Level 4
Male,25.300208,1.765258,114.330023,yes,1.562804,2.075493,Sometimes,no,3.0,Sometimes,yes,no,1.553734,0.000436,Public_Transportation,Body Level 4
Male,21.948577,1.773594,105.000789,yes,2.252653,2.962371,Sometimes,no,3.0,Sometimes,yes,no,1.0,0.0,Public_Transportation,Body Level 4
Male,21.72738,1.783782,105.000276,yes,2.044326,2.35818,Sometimes,no,3.0,Sometimes,yes,no,0.349371,0.0,Public_Transportation,Body Level 4
Male,27.635029,1.806227,120.423567,yes,2.974006,2.565828,Sometimes,no,3.0,Sometimes,yes,no,0.690269,1.339691,Public_Transportation,Body Level 4
Male,26.0,1.72,65.0,yes,2.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,1.0,Walking,Body Level 2
Male,27.474245,1.84342,120.420406,yes,2.765063,2.867206,Sometimes,no,3.0,Sometimes,yes,no,0.706777,0.677909,Public_Transportation,Body Level 4
Male,23.0,1.65,60.0,no,2.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.0,Public_Transportation,Body Level 2
Male,19.429723,1.813567,86.144904,yes,2.643183,2.397124,Sometimes,no,3.821461,Sometimes,yes,no,2.044165,0.471663,Public_Transportation,Body Level 3
Female,17.823438,1.708406,50.0,yes,1.642241,1.099231,Sometimes,no,3.45259,Sometimes,no,no,0.418875,1.0,Public_Transportation,Body Level 1
Male,18.0,1.738702,50.248677,yes,1.871213,1.283738,Sometimes,no,3.0,Sometimes,yes,no,0.684879,1.487223,Public_Transportation,Body Level 1
Male,18.0,1.82,80.0,yes,2.0,2.0,no,no,3.0,Sometimes,yes,no,3.0,2.0,Walking,Body Level 2
Female,16.129279,1.65,85.583485,yes,2.954996,1.0,no,no,3.0,Sometimes,yes,no,2.091862,1.06053,Public_Transportation,Body Level 4
Female,37.471683,1.549812,76.082517,yes,2.0,1.551266,Sometimes,no,2.765213,Sometimes,yes,no,1.350001,0.0,Automobile,Body Level 4
Male,39.825592,1.706741,108.012603,yes,2.487781,1.0,no,no,3.755976,Sometimes,yes,no,1.860765,0.0,Automobile,Body Level 4
Male,19.0,1.85,65.0,no,2.0,3.0,Sometimes,no,3.0,Sometimes,yes,no,2.0,1.0,Bike,Body Level 2
Male,27.394123,1.764138,112.323213,yes,1.924632,2.006595,Sometimes,no,3.0,Sometimes,yes,no,0.1768,0.511694,Automobile,Body Level 4
Male,18.0,1.84,60.0,yes,3.0,2.0,Sometimes,no,4.0,Sometimes,yes,yes,2.0,0.0,Automobile,Body Level 1
Male,18.0,1.784402,108.413119,yes,2.0,2.655795,no,no,2.475444,Sometimes,yes,no,1.0,0.169879,Public_Transportation,Body Level 4
Female,26.0,1.643017,111.720238,yes,3.0,2.632498,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.140792,Public_Transportation,Body Level 4
Female,23.0,1.6,83.0,yes,3.0,3.0,no,no,3.0,Frequently,yes,no,3.0,0.0,Public_Transportation,Body Level 4
Male,20.0,1.9,91.0,yes,3.0,3.0,Sometimes,no,4.0,Sometimes,yes,no,2.0,0.0,Walking,Body Level 3
Female,21.0,1.75,78.0,no,2.0,2.0,Frequently,no,3.0,Frequently,yes,yes,0.0,2.0,Public_Transportation,Body Level 3
Female,19.885655,1.763343,133.952675,yes,3.0,2.835622,Sometimes,no,3.0,Sometimes,yes,no,1.419473,0.816986,Public_Transportation,Body Level 4
Male,23.0,1.712556,75.480764,yes,3.0,1.229915,Sometimes,no,3.654061,Sometimes,yes,no,0.793489,1.597608,Public_Transportation,Body Level 3
Female,23.0,1.63,82.0,yes,2.0,2.0,no,no,1.0,Sometimes,yes,no,0.0,0.0,Public_Transportation,Body Level 4
Female,21.0,1.72,66.5,yes,3.0,3.0,no,no,4.0,Always,yes,no,0.0,2.0,Public_Transportation,Body Level 2
Female,24.163526,1.64603,49.839685,yes,3.0,2.7305,no,no,3.590039,Frequently,yes,no,0.107078,0.0,Public_Transportation,Body Level 1
Female,24.0,1.56,60.0,yes,1.0,2.0,Sometimes,no,3.0,Always,yes,no,0.0,2.0,Public_Transportation,Body Level 2
Female,19.755797,1.542328,63.856193,yes,2.628791,1.512035,Sometimes,no,2.762883,Sometimes,no,yes,0.303722,0.003229,Public_Transportation,Body Level 3
